,gu_id,userid,name,g_name,g_tag
3002,112413136,11241,7花,我们不属于这个世界,"['小组标签', '人文', '读书', '情感', '兴趣', '学术']"
3003,11242467,11242,lonelyer,韩国流行音乐,"['小组标签', '韩国音乐', '音乐', '流行音乐']"
3004,112421833,11242,lonelyer,职业外汇交易员,"['小组标签', '外汇交易员', '操盘手', '自由职业', '精深学习', '复利增长']"
3005,112424929,11242,lonelyer,上海兼职,"['小组标签', '上海', '兼职', '上海兼职', '上海招聘', '上海求职']"
3006,112444568,11244,阿胃,互寄明信片,"['小组标签', '明信片', '设计', '互寄', 'postcard', '交流']"
3007,112444007,11244,阿胃,上海大学生兼职&实习,"['小组标签', '上海兼职实习', '工作', '学生兼职', '大学生']"
3008,112443902,11244,阿胃,考T考G飞起来,"['小组标签', '托福', 'iBT', 'gre']"
3009,11244469,11244,阿胃,看展览,"['小组标签', '艺术', '美术', '展览', '绘画', '博物']"
3010,112444563,11244,阿胃,说服力-让你的PPT会说话,"['小组标签', 'powerpoint', 'PPT', '幻灯片', '说服力', 'presentation']"
3011,112455667,11245,呀！小黄人,我爱截图猜电影,"['小组标签', '欧美电影', '截图']"
3012,112454693,11245,呀！小黄人,看电影-豆瓣小事,['nan']
3013,112461164,11246,紫_风铃miss,我们就是要看书，就是要看书如流水,"['小组标签', '书籍', '书友会', '人文', '作家', '书店']"
3014,112464547,11246,紫_风铃miss,韩国料理,['nan']
3015,11246472,11246,紫_风铃miss,养身型低卡料理,"['小组标签', '美食', '做饭', '烹饪', '减肥', '瘦身']"
3016,11248826,11248,少年维特的烦恼,上海大学美术学院,"['小组标签', '学校，', '美术学院']"
3017,112483844,11248,少年维特的烦恼,藤本壮介,"['小组标签', '日本设计师']"
3018,112481087,11248,少年维特的烦恼,高木直子,"['小组标签', '绘本', '150cm', '', '高木直子', '', '动漫']"
3019,112484432,11248,少年维特的烦恼,用iphone拍照片,"['小组标签', 'iphone', 'lomo', '摄影', '拍照', 'apple']"
3020,112481254,11248,少年维特的烦恼,Freja Beha Erichsen,"['小组标签', 'models', 'danish', 'freja']"
3021,112484455,11248,少年维特的烦恼,Domus国际中文版,"['小组标签', '建筑', '设计', '艺术', '室内设计', '杂志']"
3022,112485297,11248,少年维特的烦恼,日本60后&70后建筑师,"['小组标签', '建筑', '日本建筑']"
3023,112492831,11249,可爱62,南昌大学,"['小组标签', '南昌大学', '南昌', '大学', '南大', '昌大']"
3024,112495043,11249,可爱62,Air Jordan,"['小组标签', 'Jordan', 'aj', '球鞋', 'sneaker', 'Nike']"
3025,112491016,11249,可爱62,那些会行走的表情包,"['小组标签', '表情包', '八卦', '影视剧', '黄油相机', '综艺']"
3026,112495354,11249,可爱62,鞍山豆瓣,"['小组标签', '鞍山', '家乡', '千山', '中国大陆']"
3027,112491456,11249,可爱62,WDBA | 豆瓣女子篮球,"['小组标签', '篮球', '女子篮球', 'basketball', 'game', '运动']"
3028,112505746,11250,w.r,梁文道,"['小组标签', '梁文道', '凤凰卫视']"
3029,112501763,11250,w.r,≈全民脱水手机党≈,"['小组标签', '脱水', '直播', '完结', '手机党', '搬运']"
3030,11250473,11250,w.r,周一围,"['小组标签', '周一围']"
3031,112505033,11250,w.r,问题皮肤体型研究所,"['小组标签', '美容', '化妆', '护肤', '减肥', '健康']"
3032,112503459,11250,w.r,书鱼馆沙龙,"['小组标签', '书人', '书话', '书趣']"
3033,112504281,11250,w.r,我要去这里工作,"['小组标签', '工作', '招聘', '求职']"
3034,112501043,11250,w.r,happy planner,"['小组标签', '手帐', '文具', 'diy', '手工', '设计']"
3035,112501771,11250,w.r,烘焙之家,"['小组标签', '烘焙，美食']"
3036,112511712,11251,董少年,Bingo!我们在杭州,"['小组标签', '杭州', '生活', '聚会', '扯谈', 'Bingo']"
3037,112515624,11251,董少年,傻逼文青就是事儿多,"['小组标签', '傻逼', '文青', '事儿多']"
3038,11251474,11251,董少年,手持地图看风景,"['小组标签', '地图', '风光', '风情']"
3039,112523918,11252,iris,Haute Couture 高级时装,"['小组标签', '订制', '设计', '手工', '艺术', 'fashion']"
3040,11252476,11252,iris,异军突起，先锋建筑师,"['小组标签', '建筑学', '未来设计', '自然科学', '现代艺术']"
3041,112524300,11252,iris,韩国独立音乐,"['小组标签', '韩国', '音乐', 'indie', '独立', '摇滚']"
3042,112523949,11252,iris,FASHION·前衛設計師誌,['nan']
3043,112522786,11252,iris,冥王天蝎,"['小组标签', '冥王', '天蝎', '占星', '星座', '社会科学']"
3044,112521468,11252,iris,歇脚地易物联盟,"['小组标签', '旅游住宿，易物，路人，故事，互助旅行']"
3045,112542875,11254,Elim,只谈经济管理还有赚钱的事,"['小组标签', '经济', '管理', '企业', '管理']"
3046,112545421,11254,Elim,摄影,['nan']
3047,112542188,11254,Elim,摄影基础交流,"['小组标签', '摄影早自习', '摄影基础', '摄影交流', '摄影培训', '摄影']"
3048,112543154,11254,Elim,自由插画,"['小组标签', '插画', '画画', '绘本']"
3049,112542053,11254,Elim,自然笔记,"['小组标签', '自然', '旅行', '博物学']"
3050,112542905,11254,Elim,自学绘画,"['小组标签', '自学', '绘画', '动画', '漫画', '插画']"
3051,112551459,11255,有意无意,认真你就输了训练营,"['小组标签', '认', '真', '你', '就', '输']"
3052,112552593,11255,有意无意,邻居的耳朵,"['小组标签', '乐评', '音乐背景', '音乐故事', '音乐电台', '音乐推荐']"
3053,112561178,11256,广福,非正规字幕组,"['小组标签', '非正规字幕组', '冷门佳片']"
3054,11257477,11257,象牙质,上海交通大学,"['小组标签', '大学', '交大', '上海交通大学', '上海', '中国大陆']"
3055,112572357,11257,象牙质,上海交通大学医学院,['nan']
3056,112572495,11257,象牙质,冯唐,['nan']
3057,112572762,11257,象牙质,医学生之家,"['小组标签', 'dr', '医学生']"
3058,11258478,11258,抽,深圳宝安租房（个人房源免费推广）,"['小组标签', '豆瓣租房深圳', '深圳租房', '宝安租房', '宝安合租']"
3059,112591798,11259,双子星空,UCLA 加利福尼亚大学洛杉矶分校,"['小组标签', '洛杉矶加州大学', 'UCLA', '美国大学', '世界名校']"
3060,112592391,11259,双子星空,南加州大学,"['小组标签', '南加大', '南加州大学', '世界名校', '美国大学']"
3061,112624613,11262,laura,电子科技大学,"['小组标签', '大学', 'UESTC', '电子科技大学', '成都']"
3062,112625409,11262,laura,同济大学,"['小组标签', '大学', '同济', '德国']"
3063,112622258,11262,laura,清华大学,"['小组标签', '清华', '大学', 'THU', '五道口', '中关村']"
3064,11262482,11262,laura,厦门大学,"['小组标签', '厦大', '自强不息', '止于至善', '陈嘉庚']"
3065,112625583,11262,laura,上海高学历单身交友群,"['小组标签', '白领交友婚恋相亲']"
3066,11262906,11262,laura,复旦大学,"['小组标签', '复旦', '复旦大学', '校园', '文化', '大学']"
3067,11262967,11262,laura,四川大学,"['小组标签', '四川', '大学', '成都']"
3068,112623639,11262,laura,合伙吧 -- 上海 餐饮 创业,"['小组标签', '兴趣', '金融', '管理', '创业', '餐饮']"
3069,112635809,11263,dajing,服装设计,"['小组标签', '时尚', '流行', '前卫', '服饰']"
3070,112641233,11264,小圆脸,武汉租房,"['小组标签', '武汉租房', '租房', '合租', '整组', '家']"
3071,112651538,11265,潘海利根,塔罗占卜交流,"['小组标签', '塔罗牌', '占卜']"
3072,112673089,11267,小犄角在头上,瘦腿翘臀BY健身（公众号：fitness_d）,"['小组标签', '健身', '健身方法', '健身理论', '健身案例', '健身指导']"
3073,11267962,11267,小犄角在头上,求医不如求己,"['小组标签', '中医', '养生', '中里巴人', '健康', '美容']"
3074,11268483,11268,Susie,上海周末聚会交友,"['小组标签', '上海', '桌游', '交友', '狼人', '聚会']"
3075,112683293,11268,Susie,上海周末户外,"['小组标签', '上海，周末，户外']"
3076,112695801,11269,之心,风水,"['小组标签', '风水', '健康']"
3077,112703870,11270,Dalloway,我最爱的人·是妈妈,"['小组标签', '妈妈', '最爱', '爱人', '亲人', '爱']"
3078,112703250,11270,Dalloway,ENFJ,"['小组标签', 'ENFJ', 'MBTI']"
3079,112712985,11271,你的目光看海,爸 爸,"['小组标签', '单亲', '父母']"
3080,112711116,11271,你的目光看海,小 事,"['小组标签', '小事', '女孩', '清淡', '闲聊']"
3081,112712679,11271,你的目光看海,我想好好练练字,"['小组标签', '字', '练字', '中文', '中国', '生活']"
3082,112724816,11272,sin^cere,迷恋植物的人,"['小组标签', '静物', '青木瓜之味', '现代艺术']"
3083,112722361,11272,sin^cere,凤于九天,"['小组标签', '耽美']"
3084,112721865,11272,sin^cere,蛇夫座,"['小组标签', '射手座', '占星学', '天蝎座', '雍正']"
3085,112723300,11272,sin^cere,人格 气质 心理,"['小组标签', '心理', '理想', 'MBTI', '性格', '测试']"
3086,112725278,11272,sin^cere,非正常资源统计中心↑²,"['小组标签', '记录', '怪癖', '排行榜', '兴趣', '破越']"
3087,112723305,11272,sin^cere,R (GNU S),"['小组标签', 'R', 'S', '编程语言', '统计模型', '科学计算']"
3088,112721864,11272,sin^cere,回避型人格障碍,"['小组标签', '回避', '障碍', '自卑', '怪癖']"
3089,112732256,11273,茅草屋666,复旦大学法学院,"['小组标签', '复旦大学', '法律', '法学院']"
3090,11273642,11273,茅草屋666,复旦大学中文系,"['小组标签', '复旦大学中文系', '文学', '中文']"
3091,11273485,11273,茅草屋666,半卧床头十年书,"['小组标签', '半卧床头十年书，四川外语学院中文系，文学，一切经典']"
3092,11274486,11274,姓杨的,那些日子,"['小组标签', '闲聊']"
3093,112754511,11275,Krystal,奥斯卡,"['小组标签', 'oscar', '奥斯卡', '金像奖', '好莱坞', '电影']"
3094,11275587,11275,Krystal,设计博客圈,"['小组标签', '设计，创意，灵感']"
3095,112754118,11275,Krystal,金球奖 GOLDEN GLOBE®,"['小组标签', 'golden', 'globe', '金球', '电影', '电视']"
3096,11275976,11275,Krystal,格莱美奖 GRAMMY® 55提名出了！！！,"['小组标签', '格莱美', '音乐', 'Award', '流行']"
3097,112762603,11276,。,水彩画-透明的世界,"['小组标签', '水彩', '画', '绘画', '艺术']"
3098,112763252,11276,。,我爱悖论,"['小组标签', '哲学']"
3099,112775012,11277,霂久久,简历撰写与实习就业,"['小组标签', '简历', '求职', '工作', '招聘', '猎头']"
3100,112773220,11277,霂久久,豆瓣考研（2018年!）,"['小组标签', '考研']"
3101,11277696,11277,霂久久,考研资料,['nan']
3102,11278489,11278,MilkMinMin,长沙租房太他妈高了党,"['小组标签', '长沙租房']"
3103,112784538,11278,MilkMinMin,长沙二手,"['小组标签', '长沙', '二手']"
3104,112784839,11278,MilkMinMin,我在长沙念大学,"['小组标签', '长沙', '大学', '大学生', '大学生活']"
3105,11280490,11280,芥末盒子,成都宽宅青年旅舍,"['小组标签', '旅行', '摄影', '文艺', '设计', '书友会']"
3106,112802800,11280,芥末盒子,游达志——那个最黑色的银河分子,"['小组标签', '黑暗与玩世不恭']"
3107,112802753,11280,芥末盒子,♡Romanticism♡,"['小组标签', '浪漫', 'Romanticism', '文学', '音乐', '诗歌']"
3108,112803210,11280,芥末盒子,银河映像,"['小组标签', '游达志', '杜琪峰', '韦家辉', '游乃海', '香港电影']"
3109,112801621,11280,芥末盒子,Alexandre Desplat,"['小组标签', '电影', '配乐', '作曲家', '电影配乐', '音乐']"
3110,112803525,11280,芥末盒子,杜琪峰,"['小组标签', '杜琪峯', '银河映像']"
3111,112835160,11283,xiaolili,BEC,['nan']
3112,112831856,11283,xiaolili,kindle买卖一号店,"['小组标签', 'kindle', '买卖', 'paper', 'white', 'dx']"
3113,112845171,11284,夏虫,英剧！英剧！2.1,"['小组标签', '电视']"
3114,11284815,11284,夏虫,弯弯的鹅,"['小组标签', 'les', '八组']"
3115,112841739,11284,夏虫,无节操LES高贵冷艳装逼侠小组,"['小组标签', 'les', '节操', '三观', '高贵冷艳', '装逼']"
3116,112854977,11285,haha,星译社,"['小组标签', '推特', 'twitter', 'twitese', '推特中文圈']"
3117,112851083,11285,haha,学诚法师,"['小组标签', '学诚法师', '中国佛教协会', '龙泉寺', '佛教', '龙泉之声']"
3118,112851832,11285,haha,烦恼都是自找的,"['小组标签', '烦恼都是自找的', '学诚法师', '北京龙泉寺', '龙泉之声', '贤二']"
3119,112852872,11285,haha,北京龙泉寺,"['小组标签', '佛教', '学诚法师', '龙泉寺', '龙泉之声', '龙泉动漫']"
3120,112861241,11286,薛小明的韩梅梅,中国编剧邪会,"['小组标签', '编剧', '剧本', '戏文', '职业', '行会']"
3121,112862899,11286,薛小明的韩梅梅,中国影视编剧,"['小组标签', '编剧', '剧本', '编剧交流', '剧本创作', '征稿信息']"
3122,11286492,11286,薛小明的韩梅梅,新锐编剧训练营,"['小组标签', '编剧', '电影', '电视剧', '动画', '漫画故事']"
3123,112881167,11288,圈圈,互联网圈内靠谱招聘|实习|内推,"['小组标签', '招聘', '互联网', '产品经理', '实习', '运营']"
3124,112883850,11288,圈圈,新媒体营销,"['小组标签', '互联网', '营销', 'web2.0', '体验', '新媒体']"
3125,112881562,11288,圈圈,创业在移动互联网,"['小组标签', '移动互联网', '创业', '互联网']"
3126,112884501,11288,圈圈,博美犬,"['小组标签', '比熊', '松狮', '吉娃娃', '泰迪', '雪纳瑞']"
3127,112882056,11288,圈圈,Google,"['小组标签', 'Google', '搜索', '谷歌']"
3128,112913860,11291,大梦初醒荒唐,传播学,"['小组标签', '传播学，媒介']"
3129,112925675,11292,是婷婷啊,穿搭小组,"['小组标签', '穿搭，穿搭分享']"
3130,112933523,11293,E,Les 40+,"['小组标签', 'les']"
3131,112934287,11293,E,·拉拉·Les·@廣州,"['小组标签', '广州拉拉', '广州les', 'les', '拉拉', '广州']"
3132,112952030,11295,echo,益阳市第一中学,"['小组标签', '益阳市一中，益阳市，第一中学，湖南，益阳']"
3133,112951498,11295,echo,楊千嬅|女人三十,"['小组标签', '杨千嬅', 'Miriam', '楊千嬅', 'Fa']"
3134,112955369,11295,echo,LES失恋疗伤小组,['nan']
3135,112981410,11298,芊珊,武汉推理俱乐部,"['小组标签', '武汉\u3000推理小说\u3000侦探游戏\u3000侦探小说']"
3136,112985879,11298,芊珊,武汉跑步,"['小组标签', '跑步', '武汉', '锻炼', '体育', '健康']"
3137,112985101,11298,芊珊,参差咖啡—你的咖啡书店,"['小组标签', '参差—你的咖啡书店']"
3138,11298638,11298,芊珊,全国地铁爱好者交流联盟,"['小组标签', '地铁纪念票']"
3139,112992244,11299,简,电影公社,"['小组标签', '电影', '放映片子', '免费', '周五', '周六']"
3140,11300498,11300,Eartha,一起情侣头像吧,"['小组标签', '情侣', '头像']"
3141,113002626,11300,Eartha,Forest 拒绝低头族,"['小组标签', '专注', '学习', 'Forest', '移动软件']"
3142,113013256,11301,狐狸,城市画报,"['小组标签', '城市画报', '杂志']"
3143,11301676,11301,狐狸,戏剧剧本及视频收藏-发帖先搜索,"['小组标签', '戏剧', '剧本', 'theatre', '戏剧视频', '话剧']"
3144,113012725,11301,狐狸,【手繪繪本】,"['小组标签', '手繪', '繪本', '插畫', '漫畫', '紙筆']"
3145,113014662,11301,狐狸,广西大学,"['小组标签', '文学', '读书', '心情', '友情']"
3146,113034073,11303,动感流程图,堺雅人,"['小组标签', '堺雅人']"
3147,113032032,11303,动感流程图,日本音乐♫,"['小组标签', '日本', '音乐', 'jpop', 'jrock']"
3148,113034843,11303,动感流程图,我们都爱泰国群组,"['小组标签', '泰国', '电影', '暹罗']"
3149,11304500,11304,哪来那么多复杂,把过敏赶尽杀绝,"['小组标签', '健康', '美容']"
3150,113042695,11304,哪来那么多复杂,问题皮肤研究所,"['小组标签', '化妆品', '美容', '健康', '战痘']"
3151,113045003,11304,哪来那么多复杂,如果只有一口电饭锅。,"['小组标签', '电饭锅', '饭', '一个人的生活']"
3152,113043152,11304,哪来那么多复杂,专业美容在线,"['小组标签', '专业美容', '美容']"
3153,113041510,11304,哪来那么多复杂,敏感皮肤小妞,"['小组标签', '护肤']"
3154,113065381,11306,九日宝,古着┊vintage,"['小组标签', '古着', 'vintage', '复古', '搭配', '服饰']"
3155,113065638,11306,九日宝,都是男人的服装,"['小组标签', '男人', '服装', '生活', '摇滚', '服饰']"
3156,113061673,11306,九日宝,职答-直达职场专家：职业规划答疑,"['小组标签', '职业发展', '职业规划', '面试', '求职', '人力资源']"
3157,113061661,11306,九日宝,面试王,"['小组标签', '工作', '面试', '技巧']"
3158,113061251,11306,九日宝,复古→摩登→大霹雳,"['小组标签', '古着', '衣服', '二手', '复古', 'vintage']"
3159,113085495,11308,三三,北京丰台租房（合租）,"['小组标签', '北京丰台租房']"
3160,113084865,11308,三三,台北好好玩,"['小组标签', '旅遊', '美食', '藝文', '表演', '雜記']"
3161,113081554,11308,三三,北京租房 宋家庄 刘家窑,"['小组标签', '有缘人']"
3162,11308501,11308,三三,北京南二、三环租房联盟,"['小组标签', '多一些人情味！']"
3163,113123007,11312,松子,翻译硕士MTI考研,"['小组标签', '考研', '翻译硕士', 'MTI']"
3164,11312502,11312,松子,MTI 翻译硕士【新年快乐(*￣︶￣)y 】,"['小组标签', 'MTI', '翻译硕士', '社会科学']"
3165,113122438,11312,松子,我们要拿人事部翻译资格证,"['小组标签', '翻译资格(水平)', 'CATTI', '笔译', '口译', '人文']"
3166,113123404,11312,松子,上海招聘,"['小组标签', '上海招聘', '上海兼职', '上海求职', '上海找工作']"
3167,113122436,11312,松子,上海兼职【求职+招聘+实习+找工作】,"['小组标签', '上海兼职', '学生兼职', '上海求职', '上海招聘', '上海找工作']"
3168,113122918,11312,松子,看美剧，学英语,"['小组标签', '美剧', '学习', '英语', '美语', '外语']"
3169,11314503,11314,别动我的猫,CFA、FRM交流小组（持证人创建）,"['小组标签', 'CFA', 'FRM', '考试', '交流', '认证']"
3170,113145187,11314,别动我的猫,Python爬虫小组,"['小组标签', '网络爬虫', 'Python']"
3171,113145793,11314,别动我的猫,托福|TOEFL,"['小组标签', '英语', '出国', '托福', '考试', 'TOEFL']"
3172,113155769,11315,mio～,中国美术学院建筑艺术系,"['小组标签', '建筑', '美院', '生活', '幸福', '杭州']"
3173,113153846,11315,mio～,金城武,"['小组标签', '金城武']"
3174,11315626,11315,mio～,金城武的天涯海角,"['小组标签', 'WELCOME', 'TO', ""WU'S"", '演员']"
3175,113151968,11315,mio～,刘家琨与家琨建筑的朋友们,"['小组标签', '建筑，刘家琨']"
3176,113181218,11318,希望有一天,杨奎松,"['小组标签', '杨奎松']"
3177,113181173,11318,希望有一天,韩国（朝鲜）历史,"['小组标签', '历史', '韩国']"
3178,11318505,11318,希望有一天,高華,"['小组标签', '历史学家']"
3179,113184250,11318,希望有一天,沈志華,"['小组标签', '沈志華', '歷史學家', '冷戰史', '社会科学']"
3180,113194996,11319,溜溜水清,零食安利小组,"['小组标签', '美食', '零食']"
3181,113203769,11320,亲爱的大大鱼,妈妈宝宝育儿经—胎教早教亲子圈,"['小组标签', '妈咪', '宝贝', '怀孕', '电影', '星座']"
3182,113224033,11322,Violet N' Faye,严肃文学爱好者交流协会,"['小组标签', '黄碧云', '严肃文学', '安妮宝贝', '庆山']"
3183,113233035,11323,悠哈soda,自己动手做衣服,"['小组标签', '自己动手做衣服', '服装风格', '服装推荐']"
3184,11323846,11323,悠哈soda,狗狗猫猫领养中心,"['小组标签', '猫', '狗', '领养', '救助', '寄养']"
3185,11323848,11323,悠哈soda,爱生活，在湘潭,"['小组标签', '爱生活']"
3186,113235068,11323,悠哈soda,湘潭豆瓣,"['小组标签', '湘潭', '同城', '湖南']"
3187,113235471,11323,悠哈soda,学粤语-豆瓣小事,['nan']
3188,113243245,11324,魂牵梦萦 ※,上升狮子,"['小组标签', '星座', '自我认识']"
3189,113242464,11324,魂牵梦萦 ※,占星Stars Never Lie,"['小组标签', '占星', '星盘', '心理', '命运', '星座']"
3190,113241337,11324,魂牵梦萦 ※,月亮双鱼,"['小组标签', '月亮双鱼', '月亮星座', '双鱼', '月鱼', '鱼鱼']"
3191,113255662,11325,●○●,占星与玛法达星座运势,"['小组标签', '星座运势', '占星', '星座']"
3192,113252063,11325,●○●,人人都有好头发 - 一起怼脱发！,"['小组标签', '发型', '掉头发', '脱发', '生发', '植发']"
3193,113254668,11325,●○●,哇靠这么巧！你也来团购啊！,"['小组标签', '团购', '哇靠', '团', '这么巧']"
3194,11325509,11325,●○●,武汉豆瓣,"['小组标签', '武汉', '湖北', 'Wuhan', '黄鹤楼', '汉口']"
3195,113253009,11325,●○●,武汉最靠谱的谈恋爱小组,"['小组标签', '武汉', '恋爱', '征友', '相亲', '单身']"
3196,113251394,11325,●○●,简七理财（微信：jane7ducai）,"['小组标签', '理财', '学习', '投资', '基金', '股票']"
3197,11325953,11325,●○●,每天提前上床N小时我们一起读书,"['小组标签', '读书', '书', '看书', '阅读', '签到']"
3198,113265438,11326,小狸奴,如血般的真爱Eric大人,"['小组标签', 'AlexsanderSkarsgard', '亚历山大斯卡斯加德', '真爱如血', 'EricNorthman、', '电视']"
3199,113265001,11326,小狸奴,西部世界,"['小组标签', '美剧', '西部世界', '资源', '电视剧', 'hbo']"
3200,113285247,11328,加纳马耳他,沪江日语,"['小组标签', '沪江，日语，学习。']"
3201,11328510,11328,加纳马耳他,我们生来声控,"['小组标签', '声音', '声控', '声音控']"
3202,113292625,11329,某姑娘Francis,《世界建筑》杂志,"['小组标签', '建筑', '杂志', '传媒']"
3203,11329511,11329,某姑娘Francis,婚礼（打造独特的婚礼）,"['小组标签', '婚礼', '婚庆', '北京']"
3204,113291313,11329,某姑娘Francis,日本建筑设计,"['小组标签', '日本', '建筑', '设计']"
3205,113315477,11331,霹雳娇熊,上海狼人AA组,"['小组标签', '狼人杀', '狼人', '上海', '浦东']"
3206,113324391,11332,erin,北京合租、整租、公寓房,"['小组标签', '合租整租公寓房']"
3207,113335632,11333,咦，你吃糖不,土巴兔装修潮流家居,"['小组标签', '星座', '家居', '装修', '单身', '中国大陆']"
3208,113333323,11333,咦，你吃糖不,尹吾,"['小组标签', '尹吾', '摇滚', '民谣']"
3209,113342916,11334,飄ъó海婲,大连豆瓣最靠谱的谈恋爱小组,['nan']
3210,113351612,11335,青城,Les only,"['小组标签', 'les', '拉拉', '啦啦', 'lesbian', '女同']"
3211,113354489,11335,青城,上海一小撮沉默LES,"['小组标签', '感情', '上海', '拉拉', '小众', 'les']"
3212,11335514,11335,青城,杭州♥les,"['小组标签', 'les']"
3213,113361835,11336,珈蓝婆娑,厦门曾厝垵义工,"['小组标签', '海边的行走的他们']"
3214,113361844,11336,珈蓝婆娑,天乩之白蛇传说,"['小组标签', '电视剧', '白蛇传说']"
3215,113372091,11337,妖怪酱,欧美动漫在线观看与讨论,"['小组标签', '欧美动漫', '在线观看', '评论', '电影', '绘画']"
3216,113372823,11337,妖怪酱,杜甫,"['小组标签', '唐诗', '杜甫', '古诗']"
3217,113372600,11337,妖怪酱,找电影,"['小组标签', '我看过的电影', '童年回忆', '国产电影', '动画片', '电影']"
3218,113374204,11337,妖怪酱,专门找电影,"['小组标签', '电影', '寻找', '寻找电影']"
3219,113374507,11337,妖怪酱,资源搜索技术,"['小组标签', '资源', '搜索', '技术']"
3220,113374758,11337,妖怪酱,胡适,"['小组标签', '胡适', '胡适之']"
3221,113373391,11337,妖怪酱,豆瓣電影小小組,"['小组标签', '电影', '犯罪', '惊悚', '黑色幽默', '恐怖', '电影']"
3222,113372416,11337,妖怪酱,寻找你不曾找到的影片【电影交换】,"['小组标签', '电影', '交换']"
3223,113382977,11338,阿拉灯神丁,韩语自由翻译联盟,"['小组标签', '韩语', '翻译', '笔译', '口译', '自由译者']"
3224,113385578,11338,阿拉灯神丁,[韩语笔译],"['小组标签', '韩国', '韩国语', '韩语', '翻译', '语言']"
3225,113384913,11338,阿拉灯神丁,韩语人才,"['小组标签', '韩语', '求职', '工作', '招聘', '朝鲜语']"
3226,113381412,11338,阿拉灯神丁,韩语翻译,"['小组标签', '工作\u3000兼职\u3000翻译\u3000文化公司']"
3227,113395498,11339,Ava,个性行为心理学分析,"['小组标签', '心理学', '心理', '心理咨询', '心理问题']"
3228,113391220,11339,Ava,变态心理学,"['小组标签', '变态', '心理学', '自我剖析']"
3229,113391290,11339,Ava,心理社,"['小组标签', '心理', '心理学', '心理测试', '心理学书籍', '心理学入门']"
3230,11339517,11339,Ava,实用心理学 | 微信号：onexinli,"['小组标签', '心理学', '心理测试', '心理测评', '心理咨询', '职业咨询']"
3231,113394271,11339,Ava,心理学书籍和电影评论分享,"['小组标签', '心理学', '心理师', '心理学习', '电影', '书']"
3232,113404184,11340,贾公子,广播电视新闻学,"['小组标签', '传媒', '广院', '广播', '电视', '新闻']"
3233,113401248,11340,贾公子,TLF字幕组,"['小组标签', 'TLF', '字幕组', '电影', '美剧', '翻译']"
3234,113401724,11340,贾公子,热播电视剧#欢乐颂2,"['小组标签', '电视剧', '国产电视剧', '港台剧', '韩剧', '美剧']"
3235,113404288,11340,贾公子,凤凰卫视,"['小组标签', '电视', '香港', '传媒', '新闻', '媒体']"
3236,113415823,11341,Hannah,教师读书会,['nan']
3237,113413778,11341,Hannah,"法语TEF,TCF考呆组La transmission du savoir","['小组标签', 'TEF', 'TCF', '法语', '法国']"
3238,113415342,11341,Hannah,"【学而为""文""】语文教师交流站","['小组标签', '语文教学', '教育学', '学术', '人文']"
3239,113412705,11341,Hannah,语文教育教学研究,"['小组标签', '语文', '教学', '教育', '研究', '教师']"
3240,113425794,11342,Mountain Tan,我要省钱！！！,"['小组标签', '生活']"
3241,11342984,11342,Mountain Tan,蜜蜂书店,"['小组标签', '蜜蜂书店', '今日美术馆', '蜜蜂出版', '艺术书店', '今日美术书店宋庄分店']"
3242,113425813,11342,Mountain Tan,蔡康永的不乖书房,"['小组标签', '蔡康永', '康熙来了', '两代电力公司']"
3243,11342526,11342,Mountain Tan,爱喝牛奶的请举手！,"['小组标签', '美食']"
3244,113434474,11343,٩( 'ω' )蓝,暹罗猫,"['小组标签', '暹罗猫', '猫', '宠物', '萌']"
3245,113445644,11344,趣多多,我很好，只是很想你,"['小组标签', '美丽', '想你', '在一起', '我们', '幸福']"
3246,11344519,11344,趣多多,异地恋，一起守候。,"['小组标签', '爱情']"
3247,11344837,11344,趣多多,异地恋：爱是最大救赎,"['小组标签', '寂寞', '温暖', '爱情', '城市', '幸福']"
3248,113443684,11344,趣多多,我们是打不死的异地恋,"['小组标签', '爱情', '异地恋', '婚姻', '书信', '通讯']"
3249,113442671,11344,趣多多,我会回复你的每一句话,"['小组标签', '人文', '书籍', '电影', '游戏', '心理学']"
3250,113441746,11344,趣多多,滨江租房,"['小组标签', '出租', '求组', '合租', '滨江']"
3251,113452099,11345,腻味,刺绣情节,"['小组标签', '中国', '刺绣', '苏绣', '女红', '绣花']"
3252,113462572,11346,阿扣巴,异国^L'amour♥Love♀♂戀,"['小组标签', '认真的异国恋', '外国老公外国男友', '外国男票', '国籍不同的恋爱', '异国情缘']"
3253,11347520,11347,沈婉秋,我要学会化妆小组,"['小组标签', '美容', '化妆品', '化妆', '彩妆试用']"
3254,113474639,11347,沈婉秋,日本文化系列,"['小组标签', '日本', '美丽', '文化', '人文']"
3255,11349521,11349,土小埋,MUJI无印良品 成都,"['小组标签', 'MUJI', '无印良品', '成都', '家居']"
3256,113515774,11351,.研老白,脱口说英语，哦也！ Oral English,"['小组标签', '英语口语', '英语口语学习', '英语口语练习', '英语口语对话', '英语口语考试']"
3257,113513884,11351,.研老白,韩国语,"['小组标签', '韩国', '韩国语', '韩语', '韓國語', '朝鲜语']"
3258,11351811,11351,.研老白,每天一篇经典短篇,"['小组标签', '小说', '写作', '文学', '文艺', '读书']"
3259,11351522,11351,.研老白,英语听说交流,"['小组标签', '英语', '外语', 'english', '学习', '口语']"
